time,x,y,z,alpha
0.396777,0.000000,0.000000,0.000000,0.000000
0.596762,0.000000,0.000000,0.000000,0.000000
0.796754,0.000000,0.000000,0.000000,0.000000
0.896791,0.000000,0.000000,0.000000,0.000000
0.997895,0.000000,0.000000,0.000000,0.000000
1.196854,0.000000,0.000000,0.000000,0.000000
1.396799,0.000000,0.000000,0.000000,0.000000
1.596791,0.000000,0.000000,0.000000,0.000000
1.796757,0.000000,0.000000,0.000000,0.000000
1.896906,0.000000,0.000000,0.000000,0.000000
2.096737,0.000000,0.000000,0.000000,0.000000
2.196773,0.000000,0.000000,0.000000,0.000000
2.396769,0.000000,0.000000,0.000000,0.000000
2.498368,0.000000,0.000000,0.000000,0.000000
2.697198,0.000000,0.000000,0.000000,0.000000
2.896743,0.000000,0.000000,0.000000,0.000000
2.996760,0.000000,0.000000,0.000000,0.000000
3.096774,0.000000,0.000000,0.000000,0.000000
3.296767,0.000000,0.000000,0.000000,0.000000
3.396787,0.000000,0.000000,0.000000,0.000000
3.496800,0.000000,0.000000,0.000000,0.000000
3.696940,0.000000,0.000000,0.000000,0.000000
3.896715,0.000000,0.000000,0.000000,0.000000
3.996723,0.000000,0.000000,0.000000,0.000000
4.096733,0.000000,0.000000,0.000000,0.000000
4.196874,0.000000,0.000000,0.000000,0.000000
4.396835,0.000000,0.000000,0.000000,0.000000
4.596799,0.000000,0.000000,0.000000,0.000000
4.796775,0.000000,0.000000,0.000000,0.000000
4.996773,0.000000,0.000000,0.000000,0.000000
5.196771,0.000000,0.000000,0.000000,0.000000
5.297094,0.000000,0.000000,0.000000,0.000000
5.498203,0.000516,0.000000,0.000000,0.000000
5.698142,0.002464,0.000000,0.000000,0.000000
5.896767,0.006408,0.000000,0.000000,0.000000
6.096791,0.012923,0.000000,0.000000,0.000000
6.296749,0.022425,0.000000,0.000000,0.000000
6.396893,0.028422,0.000000,0.000000,0.000000
6.596815,0.043057,0.000000,0.000000,0.000000
6.696900,0.051775,0.000000,0.000000,0.000000
6.896769,0.072077,0.000000,0.000000,0.000000
6.996773,0.083711,0.000000,0.000000,0.000000
7.196755,0.109967,0.000000,0.000000,0.000000
7.396827,0.140217,0.000000,0.000000,0.000000
7.596752,0.174344,0.000000,0.000000,0.000000
7.696766,0.192831,0.000000,0.000000,0.000000
7.896749,0.232491,0.000000,0.000000,0.000000
8.096807,0.275517,0.000000,0.000000,0.000000
8.196862,0.298184,0.000000,0.000000,0.000000
8.396829,0.345516,0.000000,0.000000,0.000000
8.596802,0.395148,0.000000,0.000000,0.000000
8.796799,0.446526,0.000000,0.000000,0.000000
8.996775,0.498999,0.000000,0.000000,0.000000
9.196797,0.551890,0.000000,0.000000,0.000000
9.396762,0.604789,0.000000,0.000000,0.000000
9.496775,0.631247,0.000000,0.000000,0.000000
9.697546,0.684360,0.000000,0.000000,0.000000
9.896812,0.737075,0.000000,0.000000,0.000000
10.096768,0.789972,0.000000,0.000000,0.000000
10.196907,0.816463,0.000000,0.000000,0.000000
10.396831,0.869352,0.000000,0.000000,0.000000
10.596777,0.922246,0.000000,0.000000,0.000000
10.696862,0.948723,0.000000,0.000000,0.000000
10.896758,1.001604,0.000000,0.000000,0.000000
11.096717,1.054503,0.000000,0.000000,0.000000
11.196909,1.081008,0.000000,0.000000,0.000000
11.396758,1.133877,0.000000,0.000000,0.000000
11.496796,1.160341,0.000000,0.000000,0.000000
11.596888,1.186820,0.000000,0.000000,0.000000
11.796837,1.239715,0.000000,0.000000,0.000000
11.996736,1.292597,0.000000,0.000000,0.000000
12.196764,1.345514,0.000000,0.000000,0.000000
12.296770,1.371970,0.000000,0.000000,0.000000
12.396850,1.398445,0.000000,0.000000,0.000000
12.596733,1.451323,0.000000,0.000000,0.000000
12.796773,1.504243,0.000000,0.000000,0.000000
12.996750,1.557146,0.000000,0.000000,0.000000
13.196829,1.610075,0.000000,0.000000,0.000000
13.396826,1.662983,0.000000,0.000000,0.000000
13.596867,1.715903,0.000000,0.000000,0.000000
13.796721,1.768773,0.000000,0.000000,0.000000
13.896853,1.795263,0.000000,0.000000,0.000000
14.096729,1.848139,0.000000,0.000000,0.000000
14.196737,1.874595,0.000000,0.000000,0.000000
