time,x,y,z,alpha
0.304586,0.000000,0.000000,0.000000,0.000000
0.604498,0.000000,0.000000,0.000000,0.000000
0.704720,0.000000,0.000000,0.000000,0.000000
0.904497,0.000000,0.000000,0.000000,0.000000
1.004522,0.000000,0.000000,0.000000,0.000000
1.104970,0.000000,0.000000,0.000000,0.000000
1.304535,0.000000,0.000000,0.000000,0.000000
1.504569,0.000000,0.000000,0.000000,0.000000
1.704519,0.000000,0.000000,0.000000,0.000000
1.804576,0.000000,0.000000,0.000000,0.000000
2.004548,0.000000,0.000000,0.000000,0.000000
2.104565,0.000000,0.000000,0.000000,0.000000
2.305343,0.000000,0.000000,0.000000,0.000000
2.505211,0.000000,0.000000,0.000000,0.000000
2.704514,0.000000,0.000000,0.000000,0.000000
2.804640,0.000000,0.000000,0.000000,0.000000
3.004561,0.000000,0.000000,0.000000,0.000000
3.104640,0.000000,0.000000,0.000000,0.000000
3.205663,0.000000,0.000000,0.000000,0.000000
3.306295,0.000000,0.000000,0.000000,0.000000
3.504619,0.000000,0.000000,0.000000,0.000000
3.704526,0.000000,0.000000,0.000000,0.000000
3.804564,0.000000,0.000000,0.000000,0.000000
3.904585,0.000000,0.000000,0.000000,0.000000
4.104516,0.000000,0.000000,0.000000,0.000000
4.204671,0.000000,0.000000,0.000000,0.000000
4.404919,0.000000,0.000000,0.000000,0.000000
4.604655,0.000000,0.000000,0.000000,0.000000
4.805500,0.000000,0.000000,0.000000,0.000000
5.004514,0.000000,0.000000,0.000000,0.000000
5.105220,0.000000,0.000000,0.000000,0.000000
5.304545,0.000000,0.000000,0.000000,0.000000
5.404546,0.000117,0.000000,0.000000,0.000000
5.504629,0.000510,0.000000,0.000000,0.000000
5.704538,0.002450,0.000000,0.000000,0.000000
5.804615,0.004148,0.000000,0.000000,0.000000
5.904702,0.006424,0.000000,0.000000,0.000000
6.104577,0.012941,0.000000,0.000000,0.000000
6.304557,0.022449,0.000000,0.000000,0.000000
6.404597,0.028444,0.000000,0.000000,0.000000
6.504635,0.035315,0.000000,0.000000,0.000000
6.704630,0.051805,0.000000,0.000000,0.000000
6.804805,0.061496,0.000000,0.000000,0.000000
7.004563,0.083756,0.000000,0.000000,0.000000
7.204583,0.110023,0.000000,0.000000,0.000000
7.304806,0.124685,0.000000,0.000000,0.000000
7.405335,0.140389,0.000000,0.000000,0.000000
7.604558,0.174409,0.000000,0.000000,0.000000
7.704618,0.192909,0.000000,0.000000,0.000000
7.904559,0.232567,0.000000,0.000000,0.000000
8.104569,0.275590,0.000000,0.000000,0.000000
8.204570,0.298247,0.000000,0.000000,0.000000
8.304666,0.321623,0.000000,0.000000,0.000000
8.504556,0.370157,0.000000,0.000000,0.000000
8.604617,0.395249,0.000000,0.000000,0.000000
8.804639,0.446641,0.000000,0.000000,0.000000
8.904654,0.472793,0.000000,0.000000,0.000000
9.005710,0.499409,0.000000,0.000000,0.000000
9.204621,0.552015,0.000000,0.000000,0.000000
9.404547,0.604913,0.000000,0.000000,0.000000
9.504547,0.631372,0.000000,0.000000,0.000000
9.604570,0.657837,0.000000,0.000000,0.000000
9.804543,0.710747,0.000000,0.000000,0.000000
10.004547,0.763666,0.000000,0.000000,0.000000
10.204549,0.816584,0.000000,0.000000,0.000000
10.304577,0.843050,0.000000,0.000000,0.000000
10.504995,0.896079,0.000000,0.000000,0.000000
10.606342,0.922894,0.000000,0.000000,0.000000
10.804714,0.975381,0.000000,0.000000,0.000000
11.004586,1.028264,0.000000,0.000000,0.000000
11.204728,1.081220,0.000000,0.000000,0.000000
11.404733,1.134139,0.000000,0.000000,0.000000
11.605097,1.187153,0.000000,0.000000,0.000000
11.804733,1.239974,0.000000,0.000000,0.000000
11.905784,1.266711,0.000000,0.000000,0.000000
12.104622,1.319321,0.000000,0.000000,0.000000
12.304570,1.372225,0.000000,0.000000,0.000000
12.504535,1.425133,0.000000,0.000000,0.000000
12.604546,1.451595,0.000000,0.000000,0.000000
12.804538,1.504511,0.000000,0.000000,0.000000
12.904581,1.530981,0.000000,0.000000,0.000000
13.004581,1.557440,0.000000,0.000000,0.000000
13.204501,1.610336,0.000000,0.000000,0.000000
13.304606,1.636823,0.000000,0.000000,0.000000
13.504547,1.689725,0.000000,0.000000,0.000000
13.704522,1.742636,0.000000,0.000000,0.000000
13.804671,1.769134,0.000000,0.000000,0.000000
13.905070,1.795699,0.000000,0.000000,0.000000
14.005367,1.822236,0.000000,0.000000,0.000000
14.106238,1.848925,0.000000,0.000000,0.000000
14.304639,1.901420,0.000000,0.000000,0.000000
14.504682,1.954349,0.000000,0.000000,0.000000
14.704511,2.007221,0.000000,0.000000,0.000000
14.804612,2.033707,0.000000,0.000000,0.000000
15.004550,2.086608,0.000000,0.000000,0.000000
15.104897,2.113159,0.000000,0.000000,0.000000
15.304972,2.165951,0.000000,0.000000,0.000000
15.504581,2.217872,0.000000,0.000000,0.000000
15.604689,2.243414,0.000000,0.000000,0.000000
15.804633,2.293048,0.000000,0.000000,0.000000
15.905418,2.317228,0.000000,0.000000,0.000000
16.104639,2.363057,0.000000,0.000000,0.000000
16.304651,2.406083,0.000000,0.000000,0.000000
16.504824,2.445790,0.000000,0.000000,0.000000
16.606058,2.464501,0.000000,0.000000,0.000000
16.804777,2.498417,0.000000,0.000000,0.000000
17.004822,2.528670,0.000000,0.000000,0.000000
17.105207,2.542353,0.000000,0.000000,0.000000
17.304564,2.566545,0.000000,0.000000,0.000000
17.404628,2.577203,0.000000,0.000000,0.000000
17.604620,2.595592,0.000000,0.000000,0.000000
17.804553,2.610238,0.000000,0.000000,0.000000
17.904614,2.616236,0.000000,0.000000,0.000000
18.004618,2.621393,0.000000,0.000000,0.000000
18.204598,2.629362,0.000000,0.000000,0.000000
18.304796,2.632282,0.000000,0.000000,0.000000
18.504551,2.636252,0.000000,0.000000,0.000000
18.706857,2.638210,0.000000,0.000000,0.000000
18.904550,2.638710,0.000000,0.000000,0.000000
19.004562,2.638710,0.000000,0.000000,0.000000
19.204554,2.638710,0.000000,0.000000,0.000000
19.304582,2.638710,0.000000,0.000000,0.000000
19.404711,2.638710,0.000000,0.000000,0.000000
19.604588,2.638710,0.000000,0.000000,0.000000
19.804569,2.638710,0.000000,0.000000,0.000000
19.904623,2.638710,0.000000,0.000000,0.000000
20.004647,2.638710,0.000000,0.000000,0.000000
20.204577,2.638710,0.000000,0.000000,0.000000
20.304593,2.638710,0.000000,0.000000,0.000000
20.405252,2.638710,0.000000,0.000000,0.000000
20.604569,2.638710,0.000000,0.000000,0.000000
20.804626,2.638710,0.000000,0.000000,0.000000
21.005454,2.638710,0.000000,0.000000,0.000000
21.204575,2.638710,0.000000,0.000000,0.000000
21.404565,2.638710,0.000000,0.000000,0.000000
21.504566,2.638710,0.000000,0.000000,0.000000
21.605207,2.638710,0.000000,0.000000,0.000000
21.804562,2.638710,0.000000,0.000000,0.000000
22.005048,2.638710,0.000000,0.000000,0.000000
22.204750,2.638710,0.000000,0.000000,0.000000
22.404504,2.638710,0.000000,0.000000,0.000000
22.504518,2.638710,0.000000,0.000000,0.000000
22.605501,2.638710,0.000000,0.000000,0.000000
22.804661,2.638710,0.000000,0.000000,0.000000
23.004521,2.638710,0.000000,0.000000,0.000000
23.104591,2.638710,0.000000,0.000000,0.000000
