time,linear_x,linear_y,linear_z,angular_z
0.280118,0.000000,0.000000,0.000000,0.000000
0.310132,0.000000,0.000000,0.000000,0.000000
0.330020,0.000000,0.000000,0.000000,0.000000
0.360015,0.000000,0.000000,0.000000,0.000000
0.390002,0.000000,0.000000,0.000000,0.000000
0.420010,0.000000,0.000000,0.000000,0.000000
0.449977,0.000000,0.000000,0.000000,0.000000
0.470004,0.000000,0.000000,0.000000,0.000000
0.499967,0.000000,0.000000,0.000000,0.000000
0.529964,0.000000,0.000000,0.000000,0.000000
0.559963,0.000000,0.000000,0.000000,0.000000
0.590039,0.000000,0.000000,0.000000,0.000000
0.620019,0.000000,0.000000,0.000000,0.000000
0.650007,0.000000,0.000000,0.000000,0.000000
0.680015,0.000000,0.000000,0.000000,0.000000
0.710008,0.000000,0.000000,0.000000,0.000000
0.739956,0.000000,0.000000,0.000000,0.000000
0.760014,0.000000,0.000000,0.000000,0.000000
0.790122,0.000000,0.000000,0.000000,0.000000
0.819978,0.000000,0.000000,0.000000,0.000000
0.850052,0.000000,0.000000,0.000000,0.000000
0.880023,0.000000,0.000000,0.000000,0.000000
0.909990,0.000000,0.000000,0.000000,0.000000
0.929986,0.000000,0.000000,0.000000,0.000000
0.960029,0.000000,0.000000,0.000000,0.000000
0.990036,0.000000,0.000000,0.000000,0.000000
1.020019,0.000000,0.000000,0.000000,0.000000
1.049970,0.000000,0.000000,0.000000,0.000000
1.080057,0.000000,0.000000,0.000000,0.000000
1.110127,0.000000,0.000000,0.000000,0.000000
1.140091,0.000000,0.000000,0.000000,0.000000
1.159994,0.000000,0.000000,0.000000,0.000000
1.179992,0.000000,0.000000,0.000000,0.000000
1.209956,0.000000,0.000000,0.000000,0.000000
1.239961,0.000000,0.000000,0.000000,0.000000
1.270044,0.000000,0.000000,0.000000,0.000000
1.299953,0.000000,0.000000,0.000000,0.000000
1.319985,0.000000,0.000000,0.000000,0.000000
1.349999,0.000000,0.000000,0.000000,0.000000
1.379952,0.000000,0.000000,0.000000,0.000000
1.410010,0.000000,0.000000,0.000000,0.000000
1.439971,0.000000,0.000000,0.000000,0.000000
1.470008,0.000000,0.000000,0.000000,0.000000
