time,x,y,z,alpha
0.127420,0.000003,0.000000,0.000000,0.000000
0.137420,0.000008,0.000000,0.000000,0.000000
0.147420,0.000008,0.000000,0.000000,0.000000
0.157420,0.000014,0.000000,0.000000,0.000000
0.167420,0.000014,0.000000,0.000000,0.000000
0.177420,0.000023,0.000000,0.000000,0.000000
0.187420,0.000023,0.000000,0.000000,0.000000
0.197420,0.000035,0.000000,0.000000,0.000000
0.207420,0.000035,0.000000,0.000000,0.000000
0.217420,0.000051,0.000000,0.000000,0.000000
0.227420,0.000051,0.000000,0.000000,0.000000
0.237420,0.000069,0.000000,0.000000,0.000000
0.247420,0.000069,0.000000,0.000000,0.000000
0.257420,0.000092,0.000000,0.000000,0.000000
0.267420,0.000092,0.000000,0.000000,0.000000
0.277420,0.000119,0.000000,0.000000,0.000000
0.287420,0.000119,0.000000,0.000000,0.000000
0.297420,0.000150,0.000000,0.000000,0.000000
0.307420,0.000150,0.000000,0.000000,0.000000
0.317420,0.000150,0.000000,0.000000,0.000000
0.327420,0.000186,0.000000,0.000000,0.000000
0.337420,0.000227,0.000000,0.000000,0.000000
0.347420,0.000227,0.000000,0.000000,0.000000
0.357420,0.000349,0.000000,0.000000,0.000000
0.367420,0.000349,0.000000,0.000000,0.000000
0.377420,0.000349,0.000000,0.000000,0.000000
0.387420,0.000349,0.000000,0.000000,0.000000
0.397420,0.000349,0.000000,0.000000,0.000000
0.407420,0.000349,0.000000,0.000000,0.000000
0.417420,0.000349,0.000000,0.000000,0.000000
0.427420,0.000349,0.000000,0.000000,0.000000
0.437420,0.000349,0.000000,0.000000,0.000000
0.447420,0.000349,0.000000,0.000000,0.000000
0.457420,0.000349,0.000000,0.000000,0.000000
0.467420,0.000349,0.000000,0.000000,0.000000
0.477420,0.000349,0.000000,0.000000,0.000000
0.487420,0.000349,0.000000,0.000000,0.000000
0.497420,0.000349,0.000000,0.000000,0.000000
0.507420,0.000349,0.000000,0.000000,0.000000
0.517420,0.000349,0.000000,0.000000,0.000000
0.527420,0.000349,0.000000,0.000000,0.000000
0.537420,0.000349,0.000000,0.000000,0.000000
0.547420,0.000349,0.000000,0.000000,0.000000
0.557420,0.000349,0.000000,0.000000,0.000000
0.567420,0.000349,0.000000,0.000000,0.000000
0.577420,0.000349,0.000000,0.000000,0.000000
0.587420,0.000349,0.000000,0.000000,0.000000
0.597420,0.000438,0.000000,0.000000,0.000000
0.607420,0.000438,0.000000,0.000000,0.000000
0.617420,0.000515,0.000000,0.000000,0.000000
0.627420,0.000515,0.000000,0.000000,0.000000
0.637420,0.000599,0.000000,0.000000,0.000000
0.647420,0.000599,0.000000,0.000000,0.000000
0.657420,0.000690,0.000000,0.000000,0.000000
0.667420,0.000690,0.000000,0.000000,0.000000
0.677420,0.000789,0.000000,0.000000,0.000000
