time,x,y,z,alpha
0.394140,0.000000,0.000000,0.000000,0.000000
0.594129,0.000000,0.000000,0.000000,0.000000
0.794124,0.000000,0.000000,0.000000,0.000000
0.894159,0.000000,0.000000,0.000000,0.000000
1.094132,0.000000,0.000000,0.000000,0.000000
1.194137,0.000000,0.000000,0.000000,0.000000
1.294151,0.000000,0.000000,0.000000,0.000000
1.494161,0.000000,0.000000,0.000000,0.000000
1.594504,0.000000,0.000000,0.000000,0.000000
1.794154,0.000000,0.000000,0.000000,0.000000
1.894167,0.000000,0.000000,0.000000,0.000000
2.094160,0.000000,0.000000,0.000000,0.000000
2.294124,0.000000,0.000000,0.000000,0.000000
2.394206,0.000000,0.000000,0.000000,0.000000
2.495518,0.000000,0.000000,0.000000,0.000000
2.694171,0.000000,0.000000,0.000000,0.000000
2.894138,0.000000,0.000000,0.000000,0.000000
3.094247,0.000000,0.000000,0.000000,0.000000
3.294137,0.000000,0.000000,0.000000,0.000000
3.394281,0.000000,0.000000,0.000000,0.000000
3.594170,0.000000,0.000000,0.000000,0.000000
3.794159,0.000000,0.000000,0.000000,0.000000
3.994117,0.000000,0.000000,0.000000,0.000000
4.094129,0.000000,0.000000,0.000000,0.000000
4.194159,0.000000,0.000000,0.000000,0.000000
4.294175,0.000000,0.000000,0.000000,0.000000
4.494232,0.000000,0.000000,0.000000,0.000000
4.694143,0.000000,0.000000,0.000000,0.000000
4.794193,0.000000,0.000000,0.000000,0.000000
4.894937,0.000000,0.000000,0.000000,0.000000
5.094130,0.000000,0.000000,0.000000,0.000000
5.194131,0.000000,0.000000,0.000000,0.000000
5.294685,0.000000,0.000000,0.000000,0.000000
5.494156,0.000508,0.000000,0.000000,0.000000
5.694139,0.002445,0.000000,0.000000,0.000000
5.794167,0.004141,0.000000,0.000000,0.000000
5.994128,0.009323,0.000000,0.000000,0.000000
6.094193,0.012932,0.000000,0.000000,0.000000
6.194268,0.017291,0.000000,0.000000,0.000000
6.394128,0.028427,0.000000,0.000000,0.000000
6.494145,0.035295,0.000000,0.000000,0.000000
6.594251,0.043079,0.000000,0.000000,0.000000
6.794135,0.061451,0.000000,0.000000,0.000000
6.994162,0.083737,0.000000,0.000000,0.000000
7.194167,0.110000,0.000000,0.000000,0.000000
7.294259,0.124641,0.000000,0.000000,0.000000
7.494187,0.156838,0.000000,0.000000,0.000000
7.694204,0.192879,0.000000,0.000000,0.000000
7.894141,0.232535,0.000000,0.000000,0.000000
7.994152,0.253648,0.000000,0.000000,0.000000
8.094157,0.275556,0.000000,0.000000,0.000000
8.294309,0.321599,0.000000,0.000000,0.000000
8.494348,0.370168,0.000000,0.000000,0.000000
8.694191,0.420718,0.000000,0.000000,0.000000
8.796210,0.447114,0.000000,0.000000,0.000000
8.994140,0.499062,0.000000,0.000000,0.000000
9.094183,0.525507,0.000000,0.000000,0.000000
9.194204,0.551971,0.000000,0.000000,0.000000
9.394244,0.604898,0.000000,0.000000,0.000000
9.594136,0.657786,0.000000,0.000000,0.000000
9.694186,0.684258,0.000000,0.000000,0.000000
9.795297,0.711010,0.000000,0.000000,0.000000
9.994130,0.763618,0.000000,0.000000,0.000000
10.094229,0.790102,0.000000,0.000000,0.000000
10.194241,0.816564,0.000000,0.000000,0.000000
10.394134,0.869452,0.000000,0.000000,0.000000
10.594217,0.922391,0.000000,0.000000,0.000000
10.794138,0.975286,0.000000,0.000000,0.000000
10.994181,1.028214,0.000000,0.000000,0.000000
11.194177,1.081130,0.000000,0.000000,0.000000
11.294192,1.107592,0.000000,0.000000,0.000000
11.494236,1.160520,0.000000,0.000000,0.000000
11.694125,1.213408,0.000000,0.000000,0.000000
11.794288,1.239909,0.000000,0.000000,0.000000
11.994213,1.292806,0.000000,0.000000,0.000000
12.194149,1.345705,0.000000,0.000000,0.000000
12.394247,1.398648,0.000000,0.000000,0.000000
12.594165,1.451543,0.000000,0.000000,0.000000
12.694193,1.478008,0.000000,0.000000,0.000000
12.794295,1.504494,0.000000,0.000000,0.000000
12.994129,1.557366,0.000000,0.000000,0.000000
13.094150,1.583830,0.000000,0.000000,0.000000
13.294145,1.636746,0.000000,0.000000,0.000000
13.394184,1.663214,0.000000,0.000000,0.000000
13.494191,1.689674,0.000000,0.000000,0.000000
13.694146,1.742579,0.000000,0.000000,0.000000
13.794185,1.769048,0.000000,0.000000,0.000000
13.994222,1.821974,0.000000,0.000000,0.000000
14.194131,1.874867,0.000000,0.000000,0.000000
14.394347,1.927840,0.000000,0.000000,0.000000
14.594144,1.980703,0.000000,0.000000,0.000000
14.694186,2.007173,0.000000,0.000000,0.000000
14.894130,2.060074,0.000000,0.000000,0.000000
14.994188,2.086548,0.000000,0.000000,0.000000
15.194137,2.139427,0.000000,0.000000,0.000000
15.294145,2.165767,0.000000,0.000000,0.000000
15.394149,2.191917,0.000000,0.000000,0.000000
15.594142,2.243301,0.000000,0.000000,0.000000
15.694165,2.268385,0.000000,0.000000,0.000000
15.894127,2.316937,0.000000,0.000000,0.000000
15.994219,2.340312,0.000000,0.000000,0.000000
16.194140,2.384861,0.000000,0.000000,0.000000
16.294152,2.405976,0.000000,0.000000,0.000000
16.494187,2.445654,0.000000,0.000000,0.000000
16.594241,2.464153,0.000000,0.000000,0.000000
16.794121,2.498278,0.000000,0.000000,0.000000
16.894234,2.513913,0.000000,0.000000,0.000000
16.994248,2.528543,0.000000,0.000000,0.000000
17.194195,2.554802,0.000000,0.000000,0.000000
17.394128,2.577080,0.000000,0.000000,0.000000
17.494177,2.586758,0.000000,0.000000,0.000000
17.596599,2.595671,0.000000,0.000000,0.000000
17.794127,2.610113,0.000000,0.000000,0.000000
17.894139,2.616106,0.000000,0.000000,0.000000
18.094183,2.625619,0.000000,0.000000,0.000000
18.294138,2.632137,0.000000,0.000000,0.000000
18.394163,2.634411,0.000000,0.000000,0.000000
18.594296,2.637298,0.000000,0.000000,0.000000
18.794135,2.638442,0.000000,0.000000,0.000000
18.994165,2.638558,0.000000,0.000000,0.000000
19.194121,2.638558,0.000000,0.000000,0.000000
19.294182,2.638558,0.000000,0.000000,0.000000
19.494147,2.638558,0.000000,0.000000,0.000000
19.594315,2.638558,0.000000,0.000000,0.000000
19.794189,2.638558,0.000000,0.000000,0.000000
