time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.099896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.199938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.300074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.499992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.600251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.699946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.899982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.099934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.199967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.299947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.399954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.499991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.699970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.799981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.900085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.999992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.200020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.300091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.400081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.600281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.700109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.799910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.899963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.100008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.200084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.300004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.400144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.500083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.600023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.700081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.900093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.999968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.100024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.200099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.299981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.400134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.600239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.699949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.800064,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000
4.899999,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000009,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000
5.100086,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000
5.200211,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000
5.299961,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
5.400201,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
5.500031,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
5.600076,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
5.699990,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
5.800024,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900022,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000135,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
6.100036,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
6.200264,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
6.299994,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
6.400096,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500101,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000
6.600227,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000
6.699990,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000
6.800311,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900089,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000
7.000142,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
7.099960,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
7.200124,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
7.300028,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
7.400055,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
7.500017,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
7.599913,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
7.699948,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
7.799897,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
7.899899,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
7.999910,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
8.099946,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
8.200060,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000
8.299987,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000
8.400199,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000
8.499919,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000
8.600064,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000
8.699963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.799943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.900060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.099933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.199950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.299952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.400072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.499950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.600013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.699977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.799995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.900114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.100024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.200112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.299956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.399951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.500037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.600209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.699980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.800076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.900055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.999944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.099973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.200028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.299961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.399973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.499998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.600279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.700090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.800010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.900124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.999986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.099988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.200048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.300058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.400038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.500068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.599947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.699977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.799969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.900060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.000106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.100089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.200019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.299934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.400011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.499899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.600004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.700043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.800003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.900116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.000110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.100072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.200067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.299939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.400013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.500070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.600006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.700074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
