time,x,y,z,alpha
1767638444.970883,0.000000,0.000000,0.000000,0.000000
1767638444.990934,0.000000,0.000000,0.000000,0.000000
1767638445.010820,0.000000,0.000000,0.000000,0.000000
1767638445.030867,0.000000,0.000000,0.000000,0.000000
1767638445.050884,0.000000,0.000000,0.000000,0.000000
1767638445.070931,0.000000,0.000000,0.000000,0.000000
1767638445.090932,0.000000,0.000000,0.000000,0.000000
1767638445.110843,0.000000,0.000000,0.000000,0.000000
1767638445.130812,0.000000,0.000000,0.000000,0.000000
1767638445.150966,0.000000,0.000000,0.000000,0.000000
1767638445.170838,0.000000,0.000000,0.000000,0.000000
1767638445.190773,0.000000,0.000000,0.000000,0.000000
1767638445.210787,0.000000,0.000000,0.000000,0.000000
1767638445.250854,0.000000,0.000000,0.000000,0.000000
1767638445.270993,0.000000,0.000000,0.000000,0.000000
1767638445.430806,0.000000,0.000000,0.000000,0.000000
1767638445.450847,0.000000,0.000000,0.000000,0.000000
1767638445.470909,0.000000,0.000000,0.000000,0.000000
1767638445.491023,0.000000,0.000000,0.000000,0.000000
1767638445.511071,0.000000,0.000000,0.000000,0.000000
1767638445.531003,0.000000,0.000000,0.000000,0.000000
1767638445.551158,0.000000,0.000000,0.000000,0.000000
1767638445.571250,0.000000,0.000000,0.000000,0.000000
1767638445.591012,0.000000,0.000000,0.000000,0.000000
1767638445.610786,0.000000,0.000000,0.000000,0.000000
1767638445.630861,0.000000,0.000000,0.000000,0.000000
1767638445.650818,0.000000,0.000000,0.000000,0.000000
1767638445.670835,0.000000,0.000000,0.000000,0.000000
1767638445.690812,0.000000,0.000000,0.000000,0.000000
1767638445.710786,0.000000,0.000000,0.000000,0.000000
1767638445.730830,0.000000,0.000000,0.000000,0.000000
1767638445.750806,0.000000,0.000000,0.000000,0.000000
1767638445.770761,0.000000,0.000000,0.000000,0.000000
1767638445.790931,0.000000,0.000000,0.000000,0.000000
1767638445.810820,0.000000,0.000000,0.000000,0.000000
1767638445.830819,0.000000,0.000000,0.000000,0.000000
1767638445.850822,0.000000,0.000000,0.000000,0.000000
1767638445.870803,0.000000,0.000000,0.000000,0.000000
1767638445.890753,0.000000,0.000000,0.000000,0.000000
1767638445.910870,0.000000,0.000000,0.000000,0.000000
1767638445.930832,0.000000,0.000000,0.000000,0.000000
1767638445.950795,0.000000,0.000000,0.000000,0.000000
1767638445.970926,0.000000,0.000000,0.000000,0.000000
1767638445.990877,0.000000,0.000000,0.000000,0.000000
1767638446.010766,0.000000,0.000000,0.000000,0.000000
1767638446.030893,0.000000,0.000000,0.000000,0.000000
1767638446.050930,0.000000,0.000000,0.000000,0.000000
1767638446.070841,0.000000,0.000000,0.000000,0.000000
1767638446.090834,0.000000,0.000000,0.000000,0.000000
1767638446.110829,0.000000,0.000000,0.000000,0.000000
1767638446.130775,0.000000,0.000000,0.000000,0.000000
1767638446.150843,0.000000,0.000000,0.000000,0.000000
1767638446.170792,0.000000,0.000000,0.000000,0.000000
1767638446.190819,0.000000,0.000000,0.000000,0.000000
1767638446.210803,0.000000,0.000000,0.000000,0.000000
1767638446.230898,0.000000,0.000000,0.000000,0.000000
1767638446.250769,0.000000,0.000000,0.000000,0.000000
1767638446.270831,0.000000,0.000000,0.000000,0.000000
1767638446.290879,0.000000,0.000000,0.000000,0.000000
1767638446.310907,0.000000,0.000000,0.000000,0.000000
1767638446.330812,0.000000,0.000000,0.000000,0.000000
1767638446.350748,0.000000,0.000000,0.000000,0.000000
1767638446.370824,0.000000,0.000000,0.000000,0.000000
1767638446.390815,0.000000,0.000000,0.000000,0.000000
1767638446.410881,0.000000,0.000000,0.000000,0.000000
1767638446.430792,0.000000,0.000000,0.000000,0.000000
1767638446.450975,0.000000,0.000000,0.000000,0.000000
1767638446.470866,0.000000,0.000000,0.000000,0.000000
1767638446.490874,0.000000,0.000000,0.000000,0.000000
1767638446.511023,0.000000,0.000000,0.000000,0.000000
1767638446.530915,0.000000,0.000000,0.000000,0.000000
1767638446.551005,0.000000,0.000000,0.000000,0.000000
1767638446.570920,0.000000,0.000000,0.000000,0.000000
1767638446.590858,0.000000,0.000000,0.000000,0.000000
1767638446.610859,0.000000,0.000000,0.000000,0.000000
1767638446.630809,0.000000,0.000000,0.000000,0.000000
1767638446.651026,0.000000,0.000000,0.000000,0.000000
1767638446.670836,0.000000,0.000000,0.000000,0.000000
1767638446.690903,0.000000,0.000000,0.000000,0.000000
1767638446.710868,0.000000,0.000000,0.000000,0.000000
1767638446.730870,0.000000,0.000000,0.000000,0.000000
1767638446.750863,0.000000,0.000000,0.000000,0.000000
1767638446.770819,0.000040,0.000000,0.000000,0.000000
1767638446.790829,0.000120,0.000000,0.000000,0.000000
1767638446.810873,0.000240,0.000000,0.000000,0.000000
1767638446.830874,0.000400,0.000000,0.000000,0.000000
1767638446.850845,0.000600,0.000000,0.000000,0.000000
1767638446.870770,0.000839,0.000000,0.000000,0.000000
1767638446.890807,0.001120,0.000000,0.000000,0.000000
1767638446.910801,0.001439,0.000000,0.000000,0.000000
1767638446.930878,0.001801,0.000000,0.000000,0.000000
1767638446.950867,0.002201,0.000000,0.000000,0.000000
1767638446.970912,0.002642,0.000000,0.000000,0.000000
1767638446.990839,0.003120,0.000000,0.000000,0.000000
1767638447.010835,0.003640,0.000000,0.000000,0.000000
1767638447.030848,0.004200,0.000000,0.000000,0.000000
1767638447.050860,0.004800,0.000000,0.000000,0.000000
1767638447.070832,0.005440,0.000000,0.000000,0.000000
1767638447.090881,0.006121,0.000000,0.000000,0.000000
1767638447.110940,0.006843,0.000000,0.000000,0.000000
1767638447.130903,0.007602,0.000000,0.000000,0.000000
1767638447.150789,0.008397,0.000000,0.000000,0.000000
1767638447.170937,0.009244,0.000000,0.000000,0.000000
1767638447.190764,0.010116,0.000000,0.000000,0.000000
1767638447.210870,0.011041,0.000000,0.000000,0.000000
1767638447.230837,0.011999,0.000000,0.000000,0.000000
1767638447.250865,0.013001,0.000000,0.000000,0.000000
1767638447.270723,0.014033,0.000000,0.000000,0.000000
1767638447.290809,0.015118,0.000000,0.000000,0.000000
1767638447.310913,0.016244,0.000000,0.000000,0.000000
1767638447.330810,0.017398,0.000000,0.000000,0.000000
1767638447.350772,0.018596,0.000000,0.000000,0.000000
1767638447.370758,0.019835,0.000000,0.000000,0.000000
1767638447.390791,0.021117,0.000000,0.000000,0.000000
1767638447.410889,0.022443,0.000000,0.000000,0.000000
1767638447.430808,0.023798,0.000000,0.000000,0.000000
1767638447.450778,0.025196,0.000000,0.000000,0.000000
1767638447.470842,0.026640,0.000000,0.000000,0.000000
1767638447.490863,0.028122,0.000000,0.000000,0.000000
1767638447.510813,0.029638,0.000000,0.000000,0.000000
1767638447.530850,0.031201,0.000000,0.000000,0.000000
1767638447.550814,0.032798,0.000000,0.000000,0.000000
1767638447.570893,0.034445,0.000000,0.000000,0.000000
1767638447.590905,0.036125,0.000000,0.000000,0.000000
1767638447.610867,0.037842,0.000000,0.000000,0.000000
1767638447.630940,0.039609,0.000000,0.000000,0.000000
1767638447.650840,0.041400,0.000000,0.000000,0.000000
1767638447.670835,0.043239,0.000000,0.000000,0.000000
1767638447.690822,0.045118,0.000000,0.000000,0.000000
1767638447.710764,0.047032,0.000000,0.000000,0.000000
1767638447.730834,0.048999,0.000000,0.000000,0.000000
1767638447.750823,0.050998,0.000000,0.000000,0.000000
1767638447.770806,0.053036,0.000000,0.000000,0.000000
1767638447.790862,0.055122,0.000000,0.000000,0.000000
1767638447.810920,0.057248,0.000000,0.000000,0.000000
1767638447.830849,0.059401,0.000000,0.000000,0.000000
1767638447.850751,0.061590,0.000000,0.000000,0.000000
1767638447.870800,0.063835,0.000000,0.000000,0.000000
1767638447.890826,0.066118,0.000000,0.000000,0.000000
1767638447.910830,0.068439,0.000000,0.000000,0.000000
1767638447.930830,0.070799,0.000000,0.000000,0.000000
1767638447.950840,0.073200,0.000000,0.000000,0.000000
1767638447.970793,0.075634,0.000000,0.000000,0.000000
1767638447.990780,0.078113,0.000000,0.000000,0.000000
1767638448.010823,0.080638,0.000000,0.000000,0.000000
1767638448.030888,0.083206,0.000000,0.000000,0.000000
1767638448.050853,0.085802,0.000000,0.000000,0.000000
1767638448.070796,0.088434,0.000000,0.000000,0.000000
1767638448.090821,0.091118,0.000000,0.000000,0.000000
1767638448.110864,0.093844,0.000000,0.000000,0.000000
1767638448.130860,0.096603,0.000000,0.000000,0.000000
1767638448.150835,0.099400,0.000000,0.000000,0.000000
1767638448.170857,0.102243,0.000000,0.000000,0.000000
1767638448.190824,0.105118,0.000000,0.000000,0.000000
1767638448.210819,0.108037,0.000000,0.000000,0.000000
1767638448.230865,0.111004,0.000000,0.000000,0.000000
1767638448.250846,0.114001,0.000000,0.000000,0.000000
1767638448.270874,0.117045,0.000000,0.000000,0.000000
1767638448.290851,0.120122,0.000000,0.000000,0.000000
1767638448.310827,0.123238,0.000000,0.000000,0.000000
1767638448.330946,0.126417,0.000000,0.000000,0.000000
1767638448.350808,0.129595,0.000000,0.000000,0.000000
1767638448.370990,0.132864,0.000000,0.000000,0.000000
1767638448.390805,0.136114,0.000000,0.000000,0.000000
1767638448.410833,0.139439,0.000000,0.000000,0.000000
1767638448.430798,0.142793,0.000000,0.000000,0.000000
1767638448.450804,0.146194,0.000000,0.000000,0.000000
1767638448.470805,0.149634,0.000000,0.000000,0.000000
1767638448.490781,0.153110,0.000000,0.000000,0.000000
1767638448.510867,0.156645,0.000000,0.000000,0.000000
1767638448.530845,0.160201,0.000000,0.000000,0.000000
1767638448.550855,0.163803,0.000000,0.000000,0.000000
1767638448.570759,0.167425,0.000000,0.000000,0.000000
1767638448.590839,0.171120,0.000000,0.000000,0.000000
1767638448.610819,0.174836,0.000000,0.000000,0.000000
1767638448.630776,0.178588,0.000000,0.000000,0.000000
1767638448.650896,0.182411,0.000000,0.000000,0.000000
1767638448.670768,0.186226,0.000000,0.000000,0.000000
1767638448.690915,0.190135,0.000000,0.000000,0.000000
1767638448.710810,0.194034,0.000000,0.000000,0.000000
1767638448.730787,0.197990,0.000000,0.000000,0.000000
1767638448.750920,0.202016,0.000000,0.000000,0.000000
1767638448.770857,0.206044,0.000000,0.000000,0.000000
1767638448.790918,0.210136,0.000000,0.000000,0.000000
1767638448.810834,0.214239,0.000000,0.000000,0.000000
1767638448.830793,0.218390,0.000000,0.000000,0.000000
1767638448.850784,0.222588,0.000000,0.000000,0.000000
1767638448.870820,0.226836,0.000000,0.000000,0.000000
1767638448.890834,0.231119,0.000000,0.000000,0.000000
1767638448.910802,0.235432,0.000000,0.000000,0.000000
1767638448.930825,0.239797,0.000000,0.000000,0.000000
1767638448.950775,0.244186,0.000000,0.000000,0.000000
1767638448.970769,0.248625,0.000000,0.000000,0.000000
1767638448.990828,0.253118,0.000000,0.000000,0.000000
1767638449.010896,0.257653,0.000000,0.000000,0.000000
1767638449.030870,0.262208,0.000000,0.000000,0.000000
1767638449.050878,0.266809,0.000000,0.000000,0.000000
1767638449.070861,0.271445,0.000000,0.000000,0.000000
1767638449.090890,0.276132,0.000000,0.000000,0.000000
1767638449.110813,0.280834,0.000000,0.000000,0.000000
1767638449.130842,0.285601,0.000000,0.000000,0.000000
1767638449.150766,0.290383,0.000000,0.000000,0.000000
1767638449.170859,0.295245,0.000000,0.000000,0.000000
1767638449.190780,0.300106,0.000000,0.000000,0.000000
1767638449.210832,0.305039,0.000000,0.000000,0.000000
1767638449.230870,0.310008,0.000000,0.000000,0.000000
1767638449.250791,0.314988,0.000000,0.000000,0.000000
1767638449.270787,0.320027,0.000000,0.000000,0.000000
1767638449.290838,0.325120,0.000000,0.000000,0.000000
1767638449.310986,0.330278,0.000000,0.000000,0.000000
1767638449.330820,0.335395,0.000000,0.000000,0.000000
1767638449.350766,0.340581,0.000000,0.000000,0.000000
1767638449.370908,0.345859,0.000000,0.000000,0.000000
1767638449.390891,0.351134,0.000000,0.000000,0.000000
1767638449.410851,0.356443,0.000000,0.000000,0.000000
1767638449.430939,0.361827,0.000000,0.000000,0.000000
1767638449.450821,0.367195,0.000000,0.000000,0.000000
1767638449.470846,0.372642,0.000000,0.000000,0.000000
1767638449.490832,0.378118,0.000000,0.000000,0.000000
1767638449.510905,0.383658,0.000000,0.000000,0.000000
1767638449.530983,0.389240,0.000000,0.000000,0.000000
1767638449.550922,0.394823,0.000000,0.000000,0.000000
1767638449.570848,0.400442,0.000000,0.000000,0.000000
1767638449.590760,0.406097,0.000000,0.000000,0.000000
1767638449.610782,0.411823,0.000000,0.000000,0.000000
1767638449.630865,0.417607,0.000000,0.000000,0.000000
1767638449.650848,0.423402,0.000000,0.000000,0.000000
1767638449.670813,0.429232,0.000000,0.000000,0.000000
1767638449.690810,0.435111,0.000000,0.000000,0.000000
1767638449.710864,0.441047,0.000000,0.000000,0.000000
1767638449.730953,0.447034,0.000000,0.000000,0.000000
1767638449.750931,0.453027,0.000000,0.000000,0.000000
1767638449.770990,0.459045,0.000000,0.000000,0.000000
1767638449.790946,0.465031,0.000000,0.000000,0.000000
1767638449.810922,0.471024,0.000000,0.000000,0.000000
1767638449.830848,0.477002,0.000000,0.000000,0.000000
