time,linear_x,linear_y,linear_z,angular_z
1767710228.202027,0.000000,0.000000,0.000000,0.000000
1767710228.222100,0.000000,0.000000,0.000000,0.000000
1767710228.252119,0.000000,0.000000,0.000000,0.000000
1767710228.271889,0.000000,0.000000,0.000000,0.000000
1767710228.292054,0.000000,0.000000,0.000000,0.000000
1767710228.322065,0.000000,0.000000,0.000000,0.000000
1767710228.341803,0.000000,0.000000,0.000000,0.000000
1767710228.371778,0.000000,0.000000,0.000000,0.000000
1767710228.391985,0.000000,0.000000,0.000000,0.000000
1767710228.412033,0.000000,0.000000,0.000000,0.000000
1767710228.442037,0.000000,0.000000,0.000000,0.000000
1767710228.461881,0.000000,0.000000,0.000000,0.000000
1767710228.491950,0.000000,0.000000,0.000000,0.000000
1767710228.512190,0.000000,0.000000,0.000000,0.000000
1767710228.542162,0.000000,0.000000,0.000000,0.000000
1767710228.562165,0.000000,0.000000,0.000000,0.000000
1767710228.572162,0.000000,0.000000,0.000000,0.000000
1767710228.592095,0.000000,0.000000,0.000000,0.000000
1767710228.612416,0.000000,0.000000,0.000000,0.000000
1767710228.642008,0.000000,0.000000,0.000000,0.000000
0.500000,0.000000,0.000000,0.000000,0.000000
0.530000,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.000000,0.000000
0.570000,0.000000,0.000000,0.000000,0.000000
0.600000,0.000000,0.000000,0.000000,0.000000
0.620000,0.000000,0.000000,0.000000,0.000000
0.640000,0.000000,0.000000,0.000000,0.000000
0.660000,0.000000,0.000000,0.000000,0.000000
0.690000,0.000000,0.000000,0.000000,0.000000
0.710000,0.000000,0.000000,0.000000,0.000000
0.730000,0.000000,0.000000,0.000000,0.000000
0.760000,0.000000,0.000000,0.000000,0.000000
0.780000,0.000000,0.000000,0.000000,0.000000
0.800000,0.000000,0.000000,0.000000,0.000000
0.820000,0.000000,0.000000,0.000000,0.000000
0.850000,0.000000,0.000000,0.000000,0.000000
0.880000,0.000000,0.000000,0.000000,0.000000
0.900000,0.000000,0.000000,0.000000,0.000000
0.920000,0.000000,0.000000,0.000000,0.000000
0.940000,0.000000,0.000000,0.000000,0.000000
0.970000,0.000000,0.000000,0.000000,0.000000
