time,x,y,z,alpha
0.043532,0.000000,0.000000,0.000000,0.000000
0.053582,0.000000,0.000000,0.000000,0.000000
0.073487,0.000000,0.000000,0.000000,0.000000
0.083545,0.000000,0.000000,0.000000,0.000000
0.103570,0.000000,0.000000,0.000000,0.000000
0.123559,0.000000,0.000000,0.000000,0.000000
0.153491,0.000000,0.000000,0.000000,0.000000
0.173502,0.000000,0.000000,0.000000,0.000000
0.193527,0.000000,0.000000,0.000000,0.000000
-0.050011,0.000000,0.000000,0.000000,0.000000
-0.029989,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.030004,0.000000,0.000000,0.000000,0.000000
0.060001,0.000000,0.000000,0.000000,0.000000
0.090001,0.000000,0.000000,0.000000,0.000000
0.119999,0.000000,0.000000,0.000000,0.000000
0.140065,0.000000,0.000000,0.000000,0.000000
0.170003,0.000000,0.000000,0.000000,0.000000
0.199998,0.000000,0.000000,0.000000,0.000000
0.240012,0.000000,0.000000,0.000000,0.000000
0.270002,0.000000,0.000000,0.000000,0.000000
0.299992,0.000000,0.000000,0.000000,0.000000
0.330013,0.000000,0.000000,0.000000,0.000000
0.360011,0.000000,0.000000,0.000000,0.000000
0.390014,0.000000,0.000000,0.000000,0.000000
0.410002,0.000000,0.000000,0.000000,0.000000
0.439990,0.000000,0.000000,0.000000,0.000000
0.470125,0.000000,0.000000,0.000000,0.000000
0.500005,0.000000,0.000000,0.000000,0.000000
0.520015,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.000000,0.000000
0.580094,0.000000,0.000000,0.000000,0.000000
0.609989,0.000000,0.000000,0.000000,0.000000
0.630038,0.000000,0.000000,0.000000,0.000000
0.669998,0.000000,0.000000,0.000000,0.000000
0.700084,0.000000,0.000000,0.000000,0.000000
0.720012,0.000000,0.000000,0.000000,0.000000
0.750006,0.000000,0.000000,0.000000,0.000000
0.780039,0.000000,0.000000,0.000000,0.000000
0.809996,0.000000,0.000000,0.000000,0.000000
0.839987,0.000000,0.000000,0.000000,0.000000
0.870039,0.000000,0.000000,0.000000,0.000000
0.889988,0.000000,0.000000,0.000000,0.000000
0.930057,0.000000,0.000000,0.000000,0.000000
0.950024,0.000000,0.000000,0.000000,0.000000
0.969984,0.000000,0.000000,0.000000,0.000000
1.000014,0.000000,0.000000,0.000000,0.000000
1.030021,0.000000,0.000000,0.000000,0.000000
1.050001,0.000000,0.000000,0.000000,0.000000
1.089994,0.000000,0.000000,0.000000,0.000000
1.110058,0.000000,0.000000,0.000000,0.000000
1.140019,0.000000,0.000000,0.000000,0.000000
1.170103,0.000000,0.000000,0.000000,0.000000
1.199992,0.000000,0.000000,0.000000,0.000000
1.230024,0.000000,0.000000,0.000000,0.000000
1.270050,0.000000,0.000000,0.000000,0.000000
1.299987,0.000000,0.000000,0.000000,0.000000
1.319994,0.000000,0.000000,0.000000,0.000000
1.350069,0.000000,0.000000,0.000000,0.000000
1.370007,0.000000,0.000000,0.000000,0.000000
1.399987,0.000000,0.000000,0.000000,0.000000
1.430053,0.000000,0.000000,0.000000,0.000000
1.460014,0.000000,0.000000,0.000000,0.000000
1.489981,0.000000,0.000000,0.000000,0.000000
1.520005,0.000000,0.000000,0.000000,0.000000
1.550034,0.000000,0.000000,0.000000,0.000000
1.580018,0.000000,0.000000,0.000000,0.000000
1.619997,0.000000,0.000000,0.000000,0.000000
1.649989,0.000000,0.000000,0.000000,0.000000
1.670037,0.000000,0.000000,0.000000,0.000000
1.710043,0.000000,0.000000,0.000000,0.000000
1.740023,0.000000,0.000000,0.000000,0.000000
1.770039,0.000000,0.000000,0.000000,0.000000
1.800037,0.000000,0.000000,0.000000,0.000000
1.820028,0.000000,0.000000,0.000000,0.000000
1.849978,0.000000,0.000000,0.000000,0.000000
1.879990,0.000000,0.000000,0.000000,0.000000
1.899992,0.000000,0.000000,0.000000,0.000000
1.929989,0.000000,0.000000,0.000000,0.000000
1.960044,0.000000,0.000000,0.000000,0.000000
1.989985,0.000000,0.000000,0.000000,0.000000
2.019984,0.000000,0.000000,0.000000,0.000000
2.050049,0.000000,0.000000,0.000000,0.000000
2.080034,0.000000,0.000000,0.000000,0.000000
2.099996,0.000000,0.000000,0.000000,0.000000
