time,linear_x,linear_y,linear_z,angular_z
0.394140,0.000000,0.000000,0.000000,0.000000
0.594129,0.000000,0.000000,0.000000,0.000000
0.794124,0.000000,0.000000,0.000000,0.000000
0.894159,0.000000,0.000000,0.000000,0.000000
1.094132,0.000000,0.000000,0.000000,0.000000
1.194137,0.000000,0.000000,0.000000,0.000000
1.294151,0.000000,0.000000,0.000000,0.000000
1.494161,0.000000,0.000000,0.000000,0.000000
1.594504,0.000000,0.000000,0.000000,0.000000
1.794154,0.000000,0.000000,0.000000,0.000000
1.894167,0.000000,0.000000,0.000000,0.000000
2.094160,0.000000,0.000000,0.000000,0.000000
2.294124,0.000000,0.000000,0.000000,0.000000
2.394206,0.000000,0.000000,0.000000,0.000000
2.495518,0.000000,0.000000,0.000000,0.000000
2.694171,0.000000,0.000000,0.000000,0.000000
2.894138,0.000000,0.000000,0.000000,0.000000
3.094247,0.000000,0.000000,0.000000,0.000000
3.294137,0.000000,0.000000,0.000000,0.000000
3.394281,0.000000,0.000000,0.000000,0.000000
3.594170,0.000000,0.000000,0.000000,0.000000
3.794159,0.000000,0.000000,0.000000,0.000000
3.994117,0.000000,0.000000,0.000000,0.000000
4.094129,0.000000,0.000000,0.000000,0.000000
4.194159,0.000000,0.000000,0.000000,0.000000
4.294175,0.000000,0.000000,0.000000,0.000000
4.494232,0.000000,0.000000,0.000000,0.000000
4.694143,0.000000,0.000000,0.000000,0.000000
4.794193,0.000000,0.000000,0.000000,0.000000
4.894937,0.000000,0.000000,0.000000,0.000000
5.094130,0.000000,0.000000,0.000000,0.000000
5.194131,0.000000,0.000000,0.000000,0.000000
5.294685,0.000000,0.000000,0.000000,0.000000
5.494156,0.005513,0.000000,0.000000,0.000000
5.694139,0.014237,0.000000,0.000000,0.000000
5.794167,0.019676,0.000000,0.000000,0.000000
5.994128,0.032449,0.000000,0.000000,0.000000
6.094193,0.039691,0.000000,0.000000,0.000000
6.194268,0.047434,0.000000,0.000000,0.000000
6.394128,0.064198,0.000000,0.000000,0.000000
6.494145,0.073137,0.000000,0.000000,0.000000
6.594251,0.082384,0.000000,0.000000,0.000000
6.794135,0.101548,0.000000,0.000000,0.000000
6.994162,0.121325,0.000000,0.000000,0.000000
7.194167,0.141301,0.000000,0.000000,0.000000
7.294259,0.151248,0.000000,0.000000,0.000000
7.494187,0.170766,0.000000,0.000000,0.000000
7.694204,0.189492,0.000000,0.000000,0.000000
7.894141,0.207011,0.000000,0.000000,0.000000
7.994152,0.215200,0.000000,0.000000,0.000000
8.094157,0.222938,0.000000,0.000000,0.000000
8.294309,0.236873,0.000000,0.000000,0.000000
8.494348,0.248399,0.000000,0.000000,0.000000
8.694191,0.257116,0.000000,0.000000,0.000000
8.796210,0.260368,0.000000,0.000000,0.000000
8.994140,0.264095,0.000000,0.000000,0.000000
9.094183,0.264583,0.000000,0.000000,0.000000
9.194204,0.264583,0.000000,0.000000,0.000000
9.394244,0.264583,0.000000,0.000000,0.000000
9.594136,0.264583,0.000000,0.000000,0.000000
9.694186,0.264583,0.000000,0.000000,0.000000
9.795297,0.264583,0.000000,0.000000,0.000000
9.994130,0.264583,0.000000,0.000000,0.000000
10.094229,0.264583,0.000000,0.000000,0.000000
10.194241,0.264583,0.000000,0.000000,0.000000
10.394134,0.264583,0.000000,0.000000,0.000000
10.594217,0.264583,0.000000,0.000000,0.000000
10.794138,0.264583,0.000000,0.000000,0.000000
10.994181,0.264583,0.000000,0.000000,0.000000
11.194177,0.264583,0.000000,0.000000,0.000000
11.294192,0.264583,0.000000,0.000000,0.000000
11.494236,0.264583,0.000000,0.000000,0.000000
11.694125,0.264583,0.000000,0.000000,0.000000
11.794288,0.264583,0.000000,0.000000,0.000000
11.994213,0.264583,0.000000,0.000000,0.000000
12.194149,0.264583,0.000000,0.000000,0.000000
12.394247,0.264583,0.000000,0.000000,0.000000
12.594165,0.264583,0.000000,0.000000,0.000000
12.694193,0.264583,0.000000,0.000000,0.000000
12.794295,0.264583,0.000000,0.000000,0.000000
12.994129,0.264583,0.000000,0.000000,0.000000
13.094150,0.264583,0.000000,0.000000,0.000000
13.294145,0.264583,0.000000,0.000000,0.000000
13.394184,0.264583,0.000000,0.000000,0.000000
13.494191,0.264583,0.000000,0.000000,0.000000
13.694146,0.264583,0.000000,0.000000,0.000000
13.794185,0.264583,0.000000,0.000000,0.000000
13.994222,0.264583,0.000000,0.000000,0.000000
14.194131,0.264583,0.000000,0.000000,0.000000
14.394347,0.264583,0.000000,0.000000,0.000000
14.594144,0.264583,0.000000,0.000000,0.000000
14.694186,0.264583,0.000000,0.000000,0.000000
14.894130,0.264583,0.000000,0.000000,0.000000
14.994188,0.264583,0.000000,0.000000,0.000000
15.194137,0.264095,0.000000,0.000000,0.000000
15.294145,0.262658,0.000000,0.000000,0.000000
15.394149,0.260320,0.000000,0.000000,0.000000
15.594142,0.253145,0.000000,0.000000,0.000000
15.694165,0.248407,0.000000,0.000000,0.000000
15.894127,0.236884,0.000000,0.000000,0.000000
15.994219,0.230190,0.000000,0.000000,0.000000
16.194140,0.215221,0.000000,0.000000,0.000000
16.294152,0.207033,0.000000,0.000000,0.000000
16.494187,0.189505,0.000000,0.000000,0.000000
16.594241,0.180262,0.000000,0.000000,0.000000
16.794121,0.161098,0.000000,0.000000,0.000000
16.894234,0.151250,0.000000,0.000000,0.000000
16.994248,0.141311,0.000000,0.000000,0.000000
17.194195,0.121341,0.000000,0.000000,0.000000
17.394128,0.101573,0.000000,0.000000,0.000000
17.494177,0.091881,0.000000,0.000000,0.000000
17.596599,0.082163,0.000000,0.000000,0.000000
17.794127,0.064217,0.000000,0.000000,0.000000
17.894139,0.055628,0.000000,0.000000,0.000000
18.094183,0.039700,0.000000,0.000000,0.000000
18.294138,0.025778,0.000000,0.000000,0.000000
18.394163,0.019689,0.000000,0.000000,0.000000
18.594296,0.009508,0.000000,0.000000,0.000000
18.794135,0.002339,0.000000,0.000000,0.000000
18.994165,0.000000,0.000000,0.000000,0.000000
19.194121,0.000000,0.000000,0.000000,0.000000
19.294182,0.000000,0.000000,0.000000,0.000000
19.494147,0.000000,0.000000,0.000000,0.000000
19.594315,0.000000,0.000000,0.000000,0.000000
19.794189,0.000000,0.000000,0.000000,0.000000
