time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.020496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.060496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.070496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.080496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.090496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.120496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.150496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.170496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.180496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.190496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.210496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.220496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.230496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.240496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.250496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.290496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.300496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.310496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.330496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
